,_BANK,entropy
10661,glost,4.823952738236031
10662,glugs,3.9655144815209873
10663,hafts,4.833288754912271
10664,lered,4.804062553002863
10665,yabba,3.149890504802806
10666,teers,5.259285396588835
10667,noels,5.607994136832001
10668,dotal,5.057862487897409
10669,glens,5.140631556980387
10670,namma,3.457275538422788
10671,gadid,4.040376378218416
10672,teaed,4.950129620347329
10673,delfs,4.98306300534798
10674,carns,5.545732181802569
10675,bilge,4.677063925493487
10676,cavel,4.7290876771624735
10677,grrrl,3.121220788622325
10678,droil,4.98372363127359
10679,logic,4.404366215479171
10680,gusts,4.2466485357767665
10681,saury,5.348830568871405
10682,ensue,4.545060107035353
10683,lauan,4.475620383702605
10684,pyxis,4.0428369313897425
10685,bunde,4.5437339389574944
10686,holon,4.0041249875874305
10687,grebe,4.169612960736382
10688,woful,3.8189744817431572
10689,ninja,3.5336122389132294
10690,doner,5.300341738428497
10691,puggy,3.107333186137848
10692,fever,3.7843245070322413
10693,wroot,3.9748141270369723
10694,wahoo,3.730480202273562
10695,strew,5.159311277836304
10696,amids,5.098600570355484
10697,umras,5.207593004135649
10698,fenks,4.729273683029147
10699,rauns,5.564288629483655
10700,almes,5.66110196698866
10701,tyees,4.916799599160624
10702,pedal,5.031358215977161
10703,error,3.7324729925577604
10704,argue,5.010705312878233
10705,alibi,3.9939535906952375
10706,loupe,4.9553392076511225
10707,qibla,3.952816216004731
10708,etwee,3.4068458983569805
10709,birch,4.204062947290793
10710,quint,3.8784111976363804
10711,debur,4.614886772709729
10712,cults,4.973186950381546
10713,smirk,4.728000358332249
10714,cerge,4.424201421702245
10715,lulls,3.630054291364038
10716,eaned,4.825304940440802
10717,sorns,5.0301978040015625
10718,bonza,4.112654769587948
10719,relet,4.932479037773911
10720,zimbs,4.018319400355387
10721,scads,4.535056136260717
10722,tanna,3.8823603531311766
10723,fuffy,2.181683295398937
10724,urari,4.303905202069038
10725,sebum,4.741780348740963
10726,rawin,4.811215090708331
10727,hiked,4.4845107796371115
10728,aptly,4.564575274487594
10729,brunt,4.450615992462843
10730,slant,5.455051250031097
10731,donna,4.287899096806224
10732,viand,4.461959002014315
10733,purer,4.359663525215144
10734,plied,4.964284621440787
10735,kotos,4.41622351482497
10736,wroke,4.5998748950127135
10737,sheet,4.865457339484761
10738,lyssa,4.398743775180079
10739,ulpan,4.552206646521599
10740,teffs,4.223977020399253
10741,brosy,4.755117692771045
10742,culpa,4.494947293305845
10743,urges,5.253184708333749
10744,anile,5.389766178513595
10745,forty,4.511835943097011
10746,brere,3.841434681635177
10747,jutty,3.025480136561401
10748,resee,4.37777189339645
10749,hoots,4.528401377645069
10750,punto,4.518786821630979
10751,pseud,4.619820321112305
10752,coney,4.97105716847254
10753,yanks,4.941811263472628
10754,wider,4.748692818194196
10755,harim,4.866767094633868
10756,kanga,3.901588827225971
10757,coure,5.120910768959648
10758,flume,4.283447952151068
10759,weber,4.072913091527992
10760,sizes,4.524002416934852
10761,gangs,4.430414101087561
10762,hause,5.293548692042788
10763,emmet,3.5606436576093246
10764,daric,5.0075160388681486
10765,jones,5.0446075340050625
10766,imshy,4.114570827451646
10767,sherd,5.107085578811674
10768,ngana,3.3380783475709896
10769,comal,4.764287135901307
10770,gelds,5.140536383673211
10771,agger,4.289276170881545
10772,updry,4.066769951677588
10773,bruit,4.595343993520339
10774,pesty,4.948536086423267
10775,volva,3.697916962618468
10776,hurra,4.126344102506365
10777,dobra,4.833735451474926
10778,ettle,3.8371617739207022
10779,bumfs,4.05558229345326
10780,endue,4.152951494554844
10781,kuris,5.040659139285426
10782,arras,4.5097071688810395
10783,sanko,5.206952774811181
10784,dacha,3.9047085118366494
10785,groks,4.835774932362974
10786,combi,4.135189072377424
10787,steer,5.100883754179366
10788,harms,5.251974131524624
10789,mourn,4.681239750808796
10790,cumin,4.259947480379999
10791,index,4.102401540513069
10792,myope,4.556961667976563
10793,sambo,4.965827837575384
10794,yaird,5.019774699426171
10795,mihis,4.078088980605503
10796,gaffs,3.917988628003017
10797,debts,5.105846677678925
10798,takis,5.352955342201014
10799,brims,4.890230231252222
10800,santo,5.587694887795763
10801,totty,3.283669735944891
10802,sisal,4.964273405076533
10803,bauds,5.01095234993254
10804,riser,4.941515514974542
10805,foxes,4.5635784222990186
10806,narcs,5.440212299278038
10807,bodle,4.885647246588974
10808,maror,4.510566392236897
10809,tunas,5.432212325385046
10810,timon,4.719631041139971
10811,ablow,4.186219554373846
10812,goors,4.61200577210438
10813,duddy,2.7056840678534226
10814,boche,4.444363613936604
10815,toaze,4.882299142023832
10816,izard,4.308877874901363
10817,lasts,5.043854467380154
10818,wheys,4.4053459171278435
10819,tubby,3.3091883679079186
10820,cower,4.769865681879561
10821,limey,4.884337303183725
10822,mince,4.792964271303773
10823,stick,4.534361636907291
10824,arvos,5.091085344657212
10825,weird,4.789659743801963
10826,hocks,4.501962912348169
10827,betty,3.9430007618582694
10828,burks,4.633140470214083
10829,slump,4.513941161292815
10830,tamps,5.136506910884609
10831,armet,5.362550690175103
10832,sawed,5.296143506574085
10833,waist,5.028608524191071
10834,vacua,3.603850449595004
10835,oases,5.358118232294638
10836,antes,5.766465525529819
10837,hepar,5.003542038764315
10838,minim,3.1035881837855324
10839,taros,5.881703105919888
10840,padle,5.179060318479413
10841,stoor,4.689250278621854
10842,debes,4.733527629190699
10843,synes,4.824224662056053
10844,lobos,4.437997314997267
10845,fusil,4.498753581609515
10846,treed,4.7426500679988255
10847,topee,4.724323121721241
10848,obiit,3.807249166242251
10849,slade,5.659189621440601
10850,withs,4.535771430669795
10851,fogle,4.552615369888439
10852,ethic,4.258281066624846
10853,oboes,4.6843715366159735
10854,onion,3.4567356731952974
10855,puhas,4.871177793106341
10856,forge,4.711786949713136
10857,ticed,4.932465912726847
10858,techy,4.390799237564493
10859,ovals,4.91820714169806
10860,sauce,5.525619965034763
10861,forky,4.13249544324439
10862,cawed,4.7143871556133305
10863,dyads,4.327824885072987
10864,saiga,4.787117369579288
10865,grove,4.484999170099431
10866,prest,5.1945675162217775
10867,lumbi,4.057070200501965
10868,frill,3.8050738722335513
10869,fetch,4.080701892209587
10870,lithe,4.952319060621219
10871,moira,5.143937764843253
10872,ghazi,3.7469980839276
10873,aunes,5.736666422674178
10874,waste,5.306799913154651
10875,micos,4.980227905880703
10876,tazza,2.996988848498036
10877,bigae,4.877982968007888
10878,loved,4.610456235097692
10879,burnt,4.514662251776047
10880,whets,4.740537448646915
10881,ditsy,4.756985038424917
10882,cleve,3.88232794138039
10883,skers,4.657702802853405
10884,unkid,4.056935756985439
10885,cants,5.408167610463826
10886,clomb,4.053792319257445
10887,texts,4.132822608308658
10888,bride,4.919617680110485
10889,onset,5.360179275156221
10890,sheik,4.868047317296429
10891,reens,5.187481879483943
10892,dowie,4.769389842702426
10893,tratt,3.7433378835311886
10894,apage,4.303849100118115
10895,deevs,4.356501667498268
10896,larky,4.793561861732447
10897,troat,4.6676763377452914
10898,hulks,4.524474364517886
10899,velar,4.940227949289197
10900,emove,3.7791662733270854
10901,gimme,3.9172143045328327
10902,lovat,4.6334471524000636
10903,voema,4.525868418605694
10904,ruers,4.847979327809521
10905,sanga,4.6495099452761295
10906,maths,5.05661881610426
10907,swags,4.172920277238433
10908,zaman,3.6359291588550393
10909,eagle,4.662696312075129
10910,chine,4.7055974992973075
10911,owies,5.230075820829571
10912,kames,5.405126368243116
10913,medii,4.066103840286254
10914,glees,4.882257303695344
10915,cured,4.922953939824783
10916,geare,4.873768017275992
10917,sluts,4.610072072249621
10918,wills,4.198079843370325
10919,houff,3.1671279464239985
10920,loser,5.655807736122956
10921,shape,5.29509895260273
10922,poove,3.8684140484279035
10923,inker,4.744297235456557
10924,bluff,2.93704221600935
10925,bests,4.705109130858599
10926,bubal,3.770268232335189
10927,clame,5.003130386710675
10928,james,4.996596035076916
10929,burin,4.564724234480401
10930,raise,5.919663514608622
10931,befit,4.428427548249107
10932,kings,4.6262209486749555
10933,noble,4.927167315111705
10934,seyen,4.85594283694596
10935,tokes,5.452025073891987
10936,parra,3.9126040466393013
10937,lobes,5.488331324979511
10938,zooty,3.4590214520880163
10939,pinas,5.398146832757396
10940,ether,4.287986981703642
10941,ritzy,4.096721303571547
10942,amove,4.512695803378066
10943,aloft,4.6315229630427694
10944,apsos,4.667057887206635
10945,atoms,5.218265373210005
10946,dozed,3.7366643158776824
10947,baize,4.582268768365161
10948,atoks,5.116706539315166
10949,chair,4.789649576076209
10950,dices,5.354378713129108
10951,seams,5.1204169336228444
10952,chain,4.606102926103512
10953,rates,6.096134764893266
10954,alone,5.405744690746118
10955,ticky,4.11854266457298
10956,yexed,3.5965979305576665
10957,quoif,3.4728870461159818
10958,glits,5.043199654888353
10959,vigia,3.471459346103924
10960,basil,5.150482488836904
10961,kytes,4.987470451589682
10962,glady,4.446181013303207
10963,hokey,4.50534396436216
10964,audio,4.750759768606709
10965,noles,5.758674492296102
10966,romal,5.0498876897665355
10967,tawie,5.144293086415163
10968,recto,5.073930654738808
10969,jasps,4.019535767776882
10970,spasm,4.345901672751188
10971,kiefs,4.771980633676981
10972,navew,4.333811762644968
10973,kemps,4.731692925072823
10974,jimpy,3.4416903468913835
10975,micht,4.097935347208872
10976,emend,4.016507712876781
10977,boysy,3.7950278068825316
10978,quale,4.4734406484422085
10979,nimbs,4.642509875746506
10980,axing,3.9085699321770173
10981,yogic,4.124739570652716
10982,jaunt,4.255361203691211
10983,peins,5.458556401818915
10984,seeps,4.3577729249426405
10985,figos,4.628744566731313
10986,progs,4.962180005784197
10987,spams,4.462277508519185
10988,curio,4.769523734392198
10989,seepy,4.607677974993616
10990,ciels,5.455125918178764
10991,flute,4.574170814378062
10992,liven,4.638364484139595
10993,butch,3.774440634126369
10994,lover,4.830189060826235
10995,trods,5.348188653394166
10996,wound,4.225064355961778
10997,owche,4.067957916276881
10998,gamut,4.469094537195971
10999,doyly,3.8148903286794837
11000,geyer,4.3138313089826825
11001,cobbs,4.015734639791033
11002,rojak,4.194672500579749
11003,salop,5.38186070751024
11004,tatar,4.089030533665183
11005,boord,4.053749030857309
11006,leres,5.390703525534334
11007,frize,4.1958884622885915
11008,lengs,5.220246095995157
11009,treys,5.328914106835838
11010,swail,5.046374691071906
11011,humph,3.057053507336459
11012,klieg,4.598584316189307
11013,helot,4.99707231777938
11014,quota,4.144415558073501
11015,rural,4.418396418731963
11016,rhyne,4.666735398119851
11017,cozed,4.295257825538605
11018,nates,5.895528671176375
11019,molly,3.8866165678494866
11020,wades,5.337169002711877
11021,bacon,4.610211560302404
11022,boart,5.083197396443436
11023,toady,4.928098608176947
11024,track,4.620666217189422
11025,disco,4.786157095050533
11026,eaved,4.213179085087557
11027,frere,3.6717607094730678
11028,spire,5.47218109071126
11029,sloop,4.406206908862474
11030,crash,4.911571042373255
11031,amene,4.591319368043591
11032,haffs,3.9427988925882373
11033,zills,3.95069486757096
11034,talon,5.217232565138462
11035,tanky,4.635080677113205
11036,sluit,5.181094116728325
11037,lysed,4.9707465219670395
11038,vegos,4.733890656705454
11039,grund,4.3348658137453375
11040,rears,5.324615920928238
11041,bardo,4.89931177600333
11042,dowts,4.80184701606886
11043,dukes,5.001957345837384
11044,fires,5.460184059697806
11045,rooty,4.301382448165664
11046,goafs,4.888189326361047
11047,pises,4.979273609852837
11048,krait,4.985486869358256
11049,throw,4.278469762285335
11050,cluck,3.2380157266816725
11051,owres,5.332744095243299
11052,razor,3.960250993255486
11053,stave,5.094984108264752
11054,royal,5.032767943378114
11055,peris,5.653592554202594
11056,hymen,4.356376987758755
11057,xerox,3.7102636824713158
11058,loord,4.34109664326357
11059,unset,5.124274805886642
11060,balas,4.820241416226391
11061,guess,4.502187988506162
11062,bahut,4.360906556433008
11063,pikul,4.149722175864412
11064,edges,4.479072750519772
11065,leeps,4.884354313843541
11066,gaily,4.803904208211041
11067,bahts,4.972194031987692
11068,trior,4.495076192056458
11069,creme,4.383149306720175
11070,heart,5.304383009828863
11071,azans,4.236826293406303
11072,phese,4.393725619652773
11073,mooly,3.9654011274578815
11074,ngati,4.610277457820606
11075,butut,2.828671386138822
11076,begin,4.526012905288881
11077,rases,5.519840812818277
11078,grave,4.651948485037231
11079,sansa,4.433380813146067
11080,first,4.82944251828464
11081,faiks,4.890258024101298
11082,garum,4.591022901534792
11083,ditas,5.4850226389916
11084,fates,5.5085658351235205
11085,lorry,4.273226360031371
11086,xylan,3.9996260531981154
11087,wowed,3.850435087472494
11088,pores,5.7941646424457165
11089,burse,5.108814893700539
11090,blitz,3.857401436503103
11091,ikons,4.8685204569621785
11092,lints,5.3287192390330995
11093,zooks,3.716680079620146
11094,lefte,4.291644569335502
11095,naunt,4.247798715122002
11096,uptak,4.20720058797941
11097,sixty,4.346039402445267
11098,serin,5.741465220470964
11099,swoln,4.766833712753535
11100,shits,4.535774095349861
11101,cunei,4.862042219231769
11102,amole,5.174619648189266
11103,pyxie,3.992683091310739
11104,shewn,4.5786366701834185
11105,tawer,5.186554869600679
11106,whirr,3.5553138034982164
11107,spuds,4.1139957708280654
11108,dicey,4.7233415022548195
11109,cleep,4.262496126003883
11110,shady,4.815423159777293
11111,jakes,4.843006573294191
11112,firms,4.790456242994617
11113,llama,3.594762452943377
11114,acred,5.174597707338066
11115,sores,5.478227736919036
11116,coomb,3.483102312771575
11117,roses,5.343963250194756
11118,needs,4.8512704071787605
11119,noule,5.119879534346257
11120,volet,4.826072431478974
11121,ulmin,4.361812854818341
11122,kojis,4.366473976107861
11123,barde,5.235954068176821
11124,whomp,3.590425879003668
11125,faked,4.520663070647464
11126,mingy,4.118543249279987
11127,crudy,4.266414567500995
11128,theic,4.561710161737264
11129,suets,4.898079358260412
11130,legge,3.6135972829054563
11131,prole,5.224559467688058
11132,madre,5.264829721595263
11133,wawas,3.735422563313812
11134,vasal,4.252945622659306
11135,haunt,4.741941998929401
11136,hying,3.9169642222003476
11137,perms,5.304287210717208
11138,sorus,4.92535707670755
11139,river,4.107306241852057
11140,zigan,4.063543466778016
11141,layin,4.924798437340231
11142,sangh,4.918393786936118
11143,caped,4.9409358957986065
11144,bonce,4.769701891206121
11145,belts,5.327105680190342
11146,seral,5.9539325863297625
11147,rangs,5.350957141847566
11148,waits,5.274255636730286
11149,civvy,2.9830851221749795
11150,cions,5.253237376924398
11151,annat,3.751296930320279
11152,yagis,5.061420172496588
11153,kulas,5.102291057761555
11154,hazan,3.5993232600126923
11155,bardy,4.698408873478771
11156,slash,4.63244755128241
11157,aghas,4.235114310485181
11158,fuggy,2.83168896517147
11159,mabes,5.434453775015095
11160,posho,4.004636852895351
11161,timer,5.188265305027574
11162,genic,4.595740583283038
11163,molds,5.065090692503185
11164,armil,4.97772453197471
11165,volte,4.797630700222873
11166,putty,3.5841707939500287
11167,newbs,4.649268963340294
11168,trave,4.989972854966259
11169,haugh,3.594257803853258
11170,targa,4.491013560529487
11171,grued,4.759571922808237
11172,esnes,4.406217792158118
11173,commo,3.0384686789181
11174,habus,4.828500537277864
11175,pawed,4.706579907413273
11176,bovid,4.015404789268793
11177,scrat,5.3698761984663745
11178,sumps,4.111492620529041
11179,meany,4.993061666132794
11180,makos,5.086973570737059
11181,mozes,4.883103863850771
11182,frabs,4.828290969383607
11183,puzel,4.162094156854595
11184,unban,3.6689553568907547
11185,rainy,5.146987482081142
11186,elope,4.472032177210546
11187,unwet,4.408703393906387
11188,pepos,4.63895908958357
11189,bards,5.3106994157479654
11190,ogled,4.698998105282519
11191,glues,5.2302619703010755
11192,acers,5.536842751229287
11193,fiers,5.270111167864793
11194,temes,5.014430446125648
11195,moong,3.706291021138869
11196,unget,4.557584543471136
11197,zooea,4.165746426451497
11198,guffs,3.4261514707996263
11199,scuta,5.004055011717467
11200,combo,3.4862292704004885
11201,wembs,4.509979218124274
11202,urson,4.9775295979167735
11203,howfs,4.1309559902039155
11204,glims,4.774147297191164
11205,kirns,5.135429568958726
11206,titup,3.7599266380355494
11207,murks,4.720585619449699
11208,cuffs,3.5312575689719714
11209,pombe,4.514132407089885
11210,copra,4.845328812696284
11211,salal,4.339653468223857
11212,kvass,3.9481352675947106
11213,swage,4.991579661296036
11214,linny,3.9377223845767864
11215,dough,4.0981390439081045
11216,muxed,3.9445896877512046
11217,thrum,4.239884924152583
11218,calmy,4.565785532583094
11219,ewers,4.542141244172091
11220,teems,4.885613530446836
11221,aeros,6.013685693484103
11222,howbe,4.198116233851711
11223,elfed,3.9855304536404232
11224,yamen,4.999397330652805
11225,towny,4.295239049631314
11226,begum,4.029282261554836
11227,growl,4.185368781063278
11228,halfa,3.85903582764494
11229,orgue,4.801227472416394
11230,jarps,4.777035833174461
11231,table,5.241244571779157
11232,ceder,4.500347744417251
11233,kukus,3.0881386079084203
11234,dewed,3.393059984137911
11235,titis,3.9434382650610527
11236,ginks,4.655253135707032
11237,steep,4.743715818054371
11238,nuked,4.459329506891286
11239,surds,4.609973952102734
11240,sitar,5.6923436605136795
11241,blets,5.199782225968221
11242,pirog,4.610690845997545
11243,quail,4.156201276164328
11244,schav,4.164832933023534
11245,hooty,3.900011823990325
11246,slung,4.631392335512893
11247,agast,4.380132888022064
11248,salol,4.927796311133922
11249,mussy,3.9171783367637163
11250,pance,5.068609859930993
11251,chaya,3.751900418154526
11252,cages,5.4481594148075345
11253,snore,5.674938622547612
11254,splog,4.6601009305009224
11255,barro,4.374270517539607
11256,ackee,4.333384651252971
11257,escot,4.8653086150178275
11258,lassi,4.836811131422602
11259,virge,4.524312454084008
11260,fluor,4.386608627663144
11261,giber,4.757498168365335
11262,laich,4.719928017491372
11263,cinch,3.525781735418134
11264,witch,3.843986921795553
11265,sabir,5.420533404459727
11266,aioli,4.460164885628434
11267,kamme,4.121996756543511
11268,horsy,4.867173226189696
11269,paiks,5.162325721805778
11270,clots,5.183420211861859
11271,ronte,5.454671738313291
11272,barra,3.8044592734736806
11273,zoeae,4.343561184033763
11274,lites,5.756308527935434
11275,flats,5.0706685326226895
11276,place,5.013353031373985
11277,coder,5.081081431872392
11278,noyes,5.43235885241132
11279,lunch,4.082159713903736
11280,align,4.7317235108918005
11281,shyly,3.8171262834299924
11282,scuff,3.348283398560903
11283,spoom,4.111803581722377
11284,neath,5.088935760405577
11285,badly,4.532570991236182
11286,draft,4.604903817010106
11287,celom,4.785040191644935
11288,firer,4.307001222959846
11289,laevo,4.784794137274943
11290,jeans,5.09040661229111
11291,unsod,4.6676495718712125
11292,thema,4.745654448068006
11293,roops,4.661088681903084
11294,waged,4.595948185751682
11295,faint,4.76724157792166
11296,squab,4.060854666556416
11297,aphis,4.905074294827706
11298,alews,5.222108629334991
11299,excel,3.598711531410518
11300,whole,4.5450687770191065
11301,proul,4.661665235477264
11302,kabab,3.080687469479759
11303,lathy,4.650813269624745
11304,pampa,3.3318112732412235
11305,rozit,4.460545833452102
11306,gawky,3.8268952131708445
11307,spiry,4.898140138037409
11308,snibs,4.346110902458908
11309,huers,5.228211768465382
11310,elint,5.000944564634191
11311,sorbs,4.7115359420309195
11312,lemma,4.317182820613166
11313,flail,3.9746932205177496
11314,nanny,3.3565017719476575
11315,frati,4.76693272107332
11316,slink,4.858331267830897
11317,wauls,5.042065951446188
11318,helve,3.902733143148599
11319,suete,5.020217909241745
11320,tries,5.919046385981961
11321,dingy,4.2239848237037965
11322,eisel,4.973356336066051
11323,mange,4.947768629904691
11324,lawed,4.922700366608185
11325,frory,3.723306339095334
11326,prays,5.1479682251897305
11327,float,4.7128168368881
11328,yules,5.287318449555864
11329,teaze,4.356834742325977
11330,cowry,4.213937166982517
11331,leves,4.623343667771095
11332,salon,5.588714597005949
11333,hoper,4.924143077286303
11334,yukos,4.578000787553316
11335,steal,5.58720719234135
11336,broad,4.909426720515958
11337,yerks,5.100889956251941
11338,heads,5.4219710010738495
11339,benni,4.072333587762953
11340,manty,4.753003972977049
11341,shite,5.383730458726561
11342,fruit,4.434556978104935
11343,arced,5.184450699384659
11344,paras,5.0723359027100905
11345,pipas,4.595542862102604
11346,combs,4.601401921777235
11347,eikon,4.677981186291076
11348,pengo,4.616728193163919
11349,leuco,4.809522085947575
11350,tummy,3.4455635021245716
11351,creps,5.176125371426352
11352,clavi,4.260151423082353
11353,delly,4.141755532924043
11354,malus,5.271146528056337
11355,lochs,4.829702090173674
11356,limax,4.175471650297202
11357,doors,4.788623127234567
11358,swede,4.393166623819297
11359,daraf,4.194997699405125
11360,sokol,4.346384821180286
11361,forze,4.316321575882667
11362,easle,5.207774120946819
11363,wares,5.700170036664072
11364,flops,4.637335126856447
11365,brood,4.010582309166922
11366,inned,4.194885663365507
11367,tiros,5.653956762347907
11368,mothy,4.234615282754003
11369,cavil,4.437052234931484
11370,shool,4.3847026503054805
11371,pibal,4.600659449589524
11372,abort,4.860842032864515
11373,lakin,4.816966704177957
11374,unary,4.703659654485438
11375,wrong,4.156393623623352
11376,camus,5.021501766074645
11377,deice,4.501834405581043
11378,addle,4.3702245385416
11379,raita,4.873308238572511
11380,cecum,3.6573682318670726
11381,chirl,4.452445616700096
11382,knock,3.3553110432170423
11383,flirs,4.952176188574411
11384,swots,4.358835314991773
11385,gamic,4.390629593065059
11386,skool,4.2541062537441325
11387,truce,4.95960179515308
11388,awash,3.978624794982556
11389,nixer,4.528322074101758
11390,mikes,5.1585041086489465
11391,labda,4.117679787768657
11392,neigh,4.545468875298662
11393,elops,5.270260850040282
11394,hocus,4.728521119690875
11395,cocks,4.011973966404554
11396,keefs,4.262231784272265
11397,brill,3.973274068557542
11398,mashy,4.634676507898141
11399,seeds,4.4247679369117225
11400,menta,5.141576411208174
11401,atmos,5.206579153779973
11402,shoon,4.333406981132316
11403,emmew,3.0260435134299764
11404,vaxes,4.61493976033691
11405,booty,3.8691140738649588
11406,larks,5.414299292858303
11407,spacy,4.739147485238087
11408,mixup,3.4375057964194995
11409,duchy,3.778784023337178
11410,wocks,4.330325256785137
11411,grans,5.304619113943832
11412,manic,4.699810177067397
11413,bhaji,3.6745589516404884
11414,sissy,3.698598685120836
11415,axial,3.8420340514729094
11416,hoked,4.542859392372121
11417,bungy,3.8128816087314013
11418,varna,4.165351871273043
11419,geres,5.103826572190514
11420,blest,4.953278624059925
11421,levin,4.562937028163336
11422,zoppo,2.5098937822249594
11423,preif,4.56062964520126
11424,gluer,4.842536282342662
11425,hauls,5.235646202122977
11426,abohm,4.10340985778338
11427,brail,4.967842113584896
11428,muddy,3.3168462020689264
11429,minor,4.86268888982922
11430,umrah,4.467846434144037
11431,kraut,4.738017557049084
11432,tabis,5.380695596499747
11433,seems,4.353759638878508
11434,kybos,4.357922777383749
11435,cyder,4.640832492812322
11436,renal,5.4558759536959025
11437,cruet,5.0475281107676135
11438,slows,4.334717980451842
11439,smeek,4.4674625522000735
11440,hakas,4.455006291135658
11441,zooey,3.8292667831899445
11442,lotas,5.665963436086661
11443,vughs,3.857619906189136
11444,synth,4.597640672399456
11445,nooit,4.352957833579259
11446,limns,5.066839082865478
11447,ksars,4.622704499486778
11448,boong,3.616281192437272
11449,chafe,4.432999565835546
11450,flued,4.444446561241369
11451,spoor,4.507222278176665
11452,asana,3.841042658012869
11453,morra,4.451022708571347
11454,chana,4.006926850108149
11455,fixes,4.50164904035184
11456,sinhs,4.485437630751532
11457,causa,4.503021675992614
11458,paten,5.28959433392424
11459,nudge,4.439483627129657
11460,dargs,5.325928305799166
11461,midst,4.717988902158243
11462,spots,4.57327908507501
11463,floss,4.296979195698962
11464,parrs,4.9043964999351415
11465,aport,4.990067875775903
11466,flits,4.8734617839032275
11467,aegis,5.53489127112791
11468,gived,4.228918955795015
11469,nicks,4.637653770591228
11470,tings,5.000428481501997
11471,basse,4.8750135624405715
11472,scoot,4.407878314602875
11473,great,5.1830378373973325
11474,kilim,3.584146373599158
11475,hylas,4.9887218775679845
11476,elchi,4.341298234755775
11477,kagus,4.766954131323975
11478,skort,5.032840474385265
11479,stead,5.465011419145235
11480,cobia,4.665316325578959
11481,leary,5.357227164689725
11482,coofs,4.082017318753814
11483,doris,5.544270570843906
11484,waled,4.967317074160962
11485,polly,3.9048463822272286
11486,araks,4.797607044757188
11487,ardeb,5.016050110679439
11488,elide,4.530410352844868
11489,ancon,4.002414919583764
11490,shere,4.896861532097033
11491,fytte,3.718690239521062
11492,oaves,5.319568904085613
11493,bidon,4.457726331982131
11494,pluck,3.8157735707007707
11495,norms,5.232344004875787
11496,abate,4.538296984752849
11497,aglee,4.658060681910776
11498,jivey,3.7206374971875036
11499,lurch,4.271928056815884
11500,berks,5.099861117157634
11501,jowar,4.0820333514133225
11502,ouped,4.681548021799367
11503,mucid,4.186928687164361
11504,obeah,4.572229977107406
11505,burst,4.759981089406673
11506,yakow,4.070445285677331
11507,fixed,3.898491271188106
11508,moped,4.740417733347876
11509,addio,4.052677056510372
11510,shtup,4.434874271085527
11511,jarls,5.019797752990322
11512,seare,5.552216535317134
11513,livor,4.494937069409632
11514,poesy,5.027495486548108
11515,radar,3.9406376886318495
11516,hoove,3.7888668024529393
11517,wiver,4.3076637446835395
11518,ideal,4.988167781550375
11519,offer,3.8835119738128085
11520,petto,4.283952639884256
11521,bedel,4.300942815677573
11522,carks,5.227569660705247
11523,patio,5.014141542053871
11524,baker,4.942733433087523
11525,honan,4.171847649770416
11526,muley,4.725391282092334
11527,franc,4.4072930342628105
11528,lirks,5.154275177778271
11529,vrils,4.870038642827242
11530,stake,5.363427630671997
11531,vital,4.545360848856834
11532,lamia,4.466802945255839
11533,seaze,4.709651619809571
11534,rewan,4.995679996148386
11535,today,4.89098320126982
11536,unzip,3.5262905800892916
11537,souct,5.022867243690426
11538,duars,5.431249256332117
11539,dribs,4.977649565254627
11540,bravi,4.2806510505512305
11541,litai,4.402922302704368
11542,mifty,3.9970858955709145
11543,brond,4.594338012730938
11544,bingy,4.030680078219964
11545,genre,4.571377476838428
11546,honer,5.153069477315761
11547,mavin,4.359009448836505
11548,hydra,4.42587346432677
11549,yonic,4.454264241466117
11550,linty,4.698778057658216
11551,piend,4.812391290703769
11552,faith,4.531398156279649
11553,kohas,4.981189107782756
11554,bliny,4.3322061406111505
11555,fenny,3.709464921660078
11556,stilb,4.799592599353799
11557,trick,4.417859734860861
11558,melds,5.233946402362165
11559,peans,5.646648690699205
11560,exeat,3.9746970115526645
11561,didie,3.6430011388009063
11562,parev,4.887244722375054
11563,aquae,3.849203918398874
11564,lycea,4.924300015146845
11565,igapo,4.378412783783884
11566,ketas,5.50921146751929
11567,chirm,4.205436279533428
11568,tauts,4.817157874004981
11569,clams,5.078362880176039
11570,effed,3.0659361914078884
11571,manor,5.102549076289743
11572,kheda,4.455241494413497
11573,ricey,4.980475316315833
11574,humfs,4.098482839951339
11575,doxed,3.6844193744452864
11576,drugs,4.785614308929104
11577,deked,3.48298740627917
11578,deaws,5.240274381349056
11579,raked,5.121378266920735
11580,urnal,4.918120992693199
11581,panes,5.771513741384548
11582,ramee,5.011454933279221
11583,lahar,4.412559169365785
11584,moola,4.343497172385028
11585,neifs,5.1095569561767435
11586,sumac,4.845920654683517
11587,kinks,4.124458720173513
11588,cacky,3.5838114303365516
11589,motey,4.9537077316440365
11590,kebob,3.6496757428488684
11591,faded,4.117774793813169
11592,spyal,4.8758271797972
11593,bedes,4.729880933925219
11594,volks,4.499904649630382
11595,diked,4.007306958391018
11596,visie,4.175377319416287
11597,fatly,4.514880272202971
11598,damar,4.416272896812421
11599,sepic,5.078007321919247
11600,ranch,4.68709447297964
11601,tacit,4.353649410096972
11602,vinos,4.819367340175361
11603,jukes,4.393780705852398
11604,parry,4.2807400757810115
11605,bachs,4.708442138671108
11606,merde,4.56411360487348
11607,sorel,5.916803075909873
11608,tempo,4.70709265141428
11609,polls,4.5362434947356425
11610,pagan,4.053779442058793
11611,prief,4.7302724832547
